dataset/ospf/isp_1221.txt,0.38295769691467285,0.002904176712036133,0.04546499252319336
dataset/ospf/isp_1221.txt,0.38431406021118164,0.05002093315124512,0.14792180061340332
dataset/ospf/isp_1221.txt,0.3722043037414551,0.007657527923583984,0.04726409912109375
dataset/ospf/isp_1221.txt,0.38601255416870117,0.0064296722412109375,0.056549787521362305
dataset/ospf/isp_1221.txt,0.3788180351257324,0.001374959945678711,0.049690961837768555
dataset/ospf/isp_1239.txt,4.575208425521851,0.0031452178955078125,0.6059017181396484
dataset/ospf/isp_1239.txt,4.661628246307373,0.015030384063720703,0.5762038230895996
dataset/ospf/isp_1239.txt,4.644776105880737,0.012557744979858398,0.618438720703125
dataset/ospf/isp_1239.txt,4.556003093719482,0.230438232421875,1.1329810619354248
dataset/ospf/isp_1239.txt,4.655580043792725,0.004483699798583984,0.6554770469665527
dataset/ospf/isp_1755.txt,0.3292837142944336,0.15310883522033691,0.29024600982666016
dataset/ospf/isp_1755.txt,0.31850481033325195,0.004909992218017578,0.043706655502319336
dataset/ospf/isp_1755.txt,0.32732319831848145,0.0017900466918945312,0.04521584510803223
dataset/ospf/isp_1755.txt,0.3328864574432373,0.03820633888244629,0.13314223289489746
dataset/ospf/isp_1755.txt,0.3640120029449463,0.0024750232696533203,0.04733705520629883
dataset/ospf/isp_3257.txt,1.2650940418243408,0.0018718242645263672,0.14815902709960938
dataset/ospf/isp_3257.txt,1.1917614936828613,0.0012080669403076172,0.11379766464233398
dataset/ospf/isp_3257.txt,1.0843403339385986,0.1647186279296875,0.35683178901672363
dataset/ospf/isp_3257.txt,1.0490107536315918,0.0024750232696533203,0.12453603744506836
dataset/ospf/isp_3257.txt,1.061159610748291,0.09068918228149414,0.22870564460754395
dataset/ospf/isp_3967.txt,0.2934422492980957,0.006288290023803711,0.03847098350524902
dataset/ospf/isp_3967.txt,0.2946610450744629,0.00558781623840332,0.03844881057739258
dataset/ospf/isp_3967.txt,0.29154109954833984,0.004647970199584961,0.038968801498413086
dataset/ospf/isp_3967.txt,0.29549646377563477,0.058465003967285156,0.16041779518127441
dataset/ospf/isp_3967.txt,0.30179762840270996,0.003130197525024414,0.03970789909362793
dataset/ospf/isp_6461.txt,1.3299016952514648,0.04097270965576172,0.3171241283416748
dataset/ospf/isp_6461.txt,1.2775075435638428,0.4397258758544922,0.8539113998413086
dataset/ospf/isp_6461.txt,1.3014860153198242,0.14115452766418457,0.5666623115539551
dataset/ospf/isp_6461.txt,1.2786314487457275,0.041829586029052734,0.3001699447631836
dataset/ospf/isp_6461.txt,1.30999755859375,0.45374274253845215,0.7761125564575195
